"";"id";"raça";"idade";"ing_nat";"gênero";"mão_dom";"fonte";"país";"E1";"E2";"E3";"E4";"E5";"E6";"E7";"E8";"E9";"E10";"N1";"N2";"N3";"N4";"N5";"N6";"N7";"N8";"N9";"N10";"A1";"A2";"A3";"A4";"A5";"A6";"A7";"A8";"A9";"A10";"C1";"C2";"C3";"C4";"C5";"C6";"C7";"C8";"C9";"C10";"O1";"O2";"O3";"O4";"O5";"O6";"O7";"O8";"O9";"O10";"extr";"neur";"amab";"cons";"aber";"fluid";"wellb";"empa";"E";"N";"A";"C";"O"
"7249";"s7249";"Caucasiano (Europeu)";22;"Sim";"Masculino";"Direita";1;"DE";1;5;2;5;1;2;2;5;1;5;2;4;4;1;3;3;3;2;2;5;1;5;3;4;4;3;4;1;5;4;5;4;4;2;2;1;4;4;2;5;4;1;4;1;3;1;5;4;4;4;1,5;3,1;3;3,5;4,3;2,49846571428789;-2,82516860798777;3,23347069322822;8;19;14;17;23
"16892";"s16892";"Caucasiano (Europeu)";51;"Sim";"Masculino";"Direita";2;"US";3;2;5;2;4;2;4;2;5;4;2;4;3;4;3;1;2;2;2;2;5;5;1;5;1;4;1;4;5;4;5;2;5;1;4;2;5;1;5;4;4;1;4;2;5;2;5;3;4;5;3,9;2,1;4,7;4,6;4,3;3,4527027473083;0,189161476574412;2,07869130553614;19;12;23;23;21
"13805";"s13805";"Caucasiano (Norte Africano, Outro)";31;"Sim";"Masculino";"Direita";1;"US";1;5;2;4;2;5;1;5;1;5;4;4;5;2;2;4;2;3;4;4;4;4;2;4;3;4;4;4;4;3;3;4;5;3;2;2;4;3;4;5;2;2;4;1;4;1;5;2;5;4;1,3;3,4;3,6;3,5;4;3,28769250087628;-2,62257691943145;3,31473246365781;5;17;19;18;24
"13688";"s13688";"Caucasiano (Europeu)";19;"Não";"Masculino";"Direita";1;"PT";1;5;3;5;2;5;1;5;1;5;1;3;5;2;5;2;1;1;2;2;1;2;1;3;2;4;4;2;3;1;5;1;5;1;1;5;5;2;1;3;3;1;5;3;3;1;5;1;5;1;1,3;2,6;2,7;3,5;3,6;3,2485897073243;-0,353763637238849;3,11351016468014;5;19;11;22;23
"19244";"s19244";"Caucasiano (Europeu)";16;"Sim";"Feminino";"Direita";1;"US";2;1;3;3;4;2;3;3;4;3;5;1;5;1;3;4;4;3;5;5;5;5;3;5;1;5;1;5;5;3;3;5;4;5;1;4;3;3;3;4;3;3;3;1;3;3;4;2;4;4;3,4;4,4;4,6;2,5;3,4;1,96228313837841;-1,78197592433912;3,42731637058152;19;23;21;13;19
"15348";"s15348";"Sudeste Asiático (Chinês, Tailandês, Malaio, Filipino, etc.)";18;"Não";"Masculino";"Direita";1;"LK";3;1;5;2;5;2;5;4;1;5;2;4;3;3;4;1;2;2;1;1;5;5;1;4;2;3;1;5;5;5;2;2;4;2;1;2;3;3;2;2;5;3;5;3;3;1;4;5;5;4;3,5;2,1;4,6;2,9;4,2;2,74845586941596;-2,18062632465168;1,30865414244264;13;13;25;17;22
"1562";"s1562";"Outro";17;"Não";"Feminino";"Direita";1;"PH";5;5;1;5;1;5;1;1;1;5;5;1;5;5;5;5;5;5;5;5;1;1;1;5;1;5;5;1;5;5;1;1;5;1;1;1;5;1;5;5;1;5;5;1;1;1;5;1;5;1;1,8;4,6;3,4;4,2;3;0,948651222085;-1,94291874564411;2,15153041497287;9;21;13;25;25
"12250";"s12250";"Outro";24;"Não";"Feminino";"Direita";1;"PK";4;1;4;5;4;4;4;5;4;1;2;4;5;3;1;2;3;4;5;3;1;3;1;4;2;4;3;4;5;4;5;1;5;1;4;2;1;2;5;4;3;1;5;1;5;1;5;3;4;5;3,4;3;3,7;4,2;4,5;3,56672724719927;-1,82066509367005;1,13901822650668;17;14;17;23;24
"5888";"s5888";"Caucasiano (Europeu)";16;"Sim";"Masculino";"Direita";1;"US";1;4;3;4;1;2;1;4;2;4;5;4;4;3;1;3;1;1;4;3;2;2;3;4;3;3;3;3;3;3;3;4;4;2;2;1;5;2;2;4;5;2;5;1;3;1;5;4;4;4;2;2,7;2,9;3,5;4,4;3,14038484929466;-0,391556266383126;1,05193205698699;12;13;13;18;24
"12200";"s12200";"Caucasiano (Europeu)";27;"Sim";"Feminino";"Direita";2;"US";2;2;3;4;4;2;2;3;3;5;4;3;4;1;4;4;4;4;4;4;3;4;1;3;4;4;3;3;2;2;2;2;4;1;2;2;4;3;4;4;4;3;4;2;3;2;4;4;5;2;2,8;4;3,1;3,6;3,7;2,70052153877047;-0,27041546252255;1,1975689129654;15;20;17;20;21
"15980";"s15980";"Caucasiano (Europeu)";17;"Sim";"Feminino";"Direita";2;"US";5;1;5;3;5;1;5;1;5;1;5;1;5;3;5;5;5;5;5;1;1;3;5;5;1;4;3;3;5;5;2;5;3;5;1;3;3;3;1;3;1;5;5;5;5;1;3;1;5;5;4,8;4,4;3,5;2,1;3,2;3,93230948557618;-2,97280610695962;3,26791369188227;25;19;13;11;19
"12746";"s12746";NA;26;"Sim";"Feminino";"Direita";5;"CA";2;2;4;4;5;1;3;4;2;3;2;4;4;4;3;2;2;2;2;1;5;5;1;5;1;5;1;5;5;3;4;3;3;4;4;3;4;1;4;2;4;3;4;2;3;1;4;1;5;3;3,2;2,2;4,8;3,4;3,6;3,02979911758205;-1,65917112452893;2,1949553827871;16;12;23;15;22
"5049";"s5049";"Caucasiano (Europeu)";25;"Sim";"Feminino";"Direita";5;"US";3;2;3;3;3;2;3;3;3;3;4;2;4;2;4;4;5;5;3;5;4;5;2;4;1;5;1;4;4;3;2;4;5;3;3;5;3;4;3;4;5;2;5;1;3;1;3;5;5;5;3,2;4,2;4,3;2,8;4,5;2,57852591419766;-2,49755404374467;1,93052520172166;17;21;20;16;23
"8337";"s8337";"Caucasiano (Europeu)";34;"Sim";"Feminino";"Direita";5;"US";4;1;4;3;4;1;4;2;4;2;4;3;4;2;3;3;3;3;4;3;3;4;2;4;2;3;2;2;4;3;4;2;5;3;4;1;5;1;3;4;4;2;5;2;5;1;4;4;4;5;4,1;3,4;3,5;4,2;4,4;2,08008003032552;-1,3557585528404;2,2928451163502;22;17;16;21;22
"938";"s938";"Caucasiano (Indiano)";37;"Não";"Masculino";"Direita";1;"(nu";1;5;4;5;4;4;1;5;1;5;4;3;5;2;2;2;2;2;2;2;5;4;1;5;1;5;2;4;5;4;5;1;5;1;5;1;5;2;4;4;3;2;5;3;3;2;3;1;3;2;1,7;2,8;4,6;4,7;3,1;1,41390412279637;-1,38435224941861;2,44142984533218;6;16;22;23;18
"5865";"s5865";"Caucasiano (Europeu)";16;"Sim";"Feminino";"Direita";1;"GB";3;3;3;3;4;3;2;3;2;4;4;3;4;4;3;3;3;2;3;3;5;4;2;4;1;4;2;4;4;4;4;3;4;3;3;2;3;3;3;3;4;2;5;1;3;1;4;4;4;4;2,8;3;4,2;3,3;4,2;2,00502300416432;-2,41363801287393;2,6462056517501;13;15;21;16;23
"17293";"s17293";"Caucasiano (Europeu)";51;"Sim";"Masculino";"Direita";1;"CA";4;2;4;2;4;2;3;2;4;3;2;4;3;4;1;2;1;1;2;1;4;3;2;3;2;4;3;3;3;4;3;2;4;1;4;2;4;1;4;4;4;4;3;4;3;4;5;4;2;3;3,8;1,7;3,5;4,1;3;0,685075195253209;-1,92883798068164;2,38577676454697;19;9;18;22;14
"12134";"s12134";"Oeste da África, Bosquímanos, Etíope";36;"Sim";"Masculino";"Direita";5;"GB";3;4;5;3;5;3;5;4;5;3;2;4;2;2;4;2;3;3;4;3;3;4;1;3;3;2;3;3;3;3;4;4;5;3;2;3;3;3;3;3;5;1;5;1;5;1;5;5;4;5;3,6;2,9;3,2;3,1;4,9;1,52762597427629;-3,34922224453334;2,05167197800445;15;15;18;16;24
"18169";"s18169";"Caucasiano (Europeu)";39;"Sim";"Feminino";"Direita";1;"US";4;2;4;2;5;2;4;4;2;4;4;2;4;3;2;3;2;2;3;2;4;4;1;4;1;4;2;4;5;4;4;4;3;1;4;2;3;1;4;2;5;1;5;1;4;1;5;5;5;5;3,5;2,9;4,3;3,6;4,9;2,52092538146591;-2,96695835573572;3,07506255525729;14;15;21;17;25
"5441";"s5441";"Caucasiano (Europeu)";21;"Sim";"Feminino";"Direita";2;"US";3;2;3;2;4;1;4;2;4;2;4;3;4;1;4;3;3;2;3;4;4;5;2;4;1;4;1;4;4;4;4;2;4;3;3;2;4;2;3;3;5;1;5;1;5;1;5;5;2;4;3,9;3,5;4,3;3,6;4,6;2,39903806037435;-1,34695978572617;3,18295242735797;21;20;21;18;22
"16342";"s16342";"Caucasiano (Norte Africano, Outro)";17;"Sim";"Masculino";"Direita";5;"US";4;2;5;2;4;2;4;3;4;3;2;4;2;4;1;1;1;1;1;1;5;4;1;4;2;5;1;4;5;4;4;2;4;1;4;2;4;3;4;4;3;3;2;4;4;3;4;3;4;3;3,9;1,4;4,5;4;3,1;0,0494293638117043;-1,27885639813166;2,43331069079877;18;8;22;20;15
"4963";"s4963";"Caucasiano (Europeu)";43;"Sim";"Masculino";"Direita";1;"US";2;3;4;2;4;2;2;4;2;4;2;2;3;2;4;4;4;4;4;4;2;3;2;3;4;4;3;3;2;4;3;3;4;2;3;2;5;1;3;4;4;2;3;3;5;3;5;3;4;5;2,9;3,7;3;3,8;3,9;1,88266875576981;0,000839663815686897;1,94182759312973;13;19;16;20;18
"13627";"s13627";"Caucasiano (Europeu)";21;"Não";"Masculino";"Direita";1;"ES";4;2;5;5;2;5;1;4;4;1;5;5;5;3;4;1;5;5;1;1;1;2;5;5;5;5;5;4;5;5;4;5;5;5;2;5;1;5;1;1;5;1;5;1;5;1;4;5;3;5;2,9;3,1;3;1,8;4,7;3,40323389761594;-0,837958439668641;1,42420391128301;16;14;13;9;22
"19519";"s19519";"Caucasiano (Europeu)";17;"Sim";"Feminino";"Direita";2;"US";1;3;3;4;2;4;1;4;2;1;3;3;3;2;2;2;4;3;4;4;5;4;2;5;1;5;1;4;5;3;3;4;4;2;1;1;4;5;5;2;3;3;2;3;2;4;3;3;2;2;2,3;3,2;4,5;3,1;2,5;1,88399426946669;-0,240786062483176;3,89613065185531;14;16;20;13;12
"18659";"s18659";"Caucasiano (Europeu)";56;"Sim";"Feminino";"Direita";1;"AU";2;2;4;4;5;1;1;5;5;1;5;2;5;1;5;2;5;5;2;5;4;2;3;5;2;5;2;5;4;4;4;1;5;2;1;1;5;3;1;3;5;1;5;1;4;1;5;3;5;5;3,4;4,3;4;3,6;4,7;1,9437587201331;-1,72716442522034;1,75941402749759;20;24;18;20;25
"7665";"s7665";"Caucasiano (Europeu)";48;"Sim";"Masculino";"Direita";1;"AU";4;3;3;4;4;3;4;4;4;4;4;4;4;2;3;3;3;3;3;4;4;4;3;4;4;4;2;4;4;4;2;5;3;4;2;4;2;4;2;3;4;1;4;1;5;2;4;4;5;5;3,1;3,3;3,7;2,1;4,5;3,01577645421186;-2,63273834895591;1,0764258634749;14;17;19;11;22
"12330";"s12330";"Caucasiano (Europeu)";58;"Sim";"Feminino";"Direita";1;"US";5;1;5;1;5;1;5;5;1;1;1;1;5;5;1;1;1;1;1;1;5;5;1;5;1;5;1;5;1;5;1;5;5;1;1;1;5;1;5;5;5;1;5;1;5;1;5;1;5;5;4,2;1,8;4,6;3,8;4,6;1,50758101480511;-1,8912968871844;3,26974169686448;17;13;25;21;25
"16785";"s16785";"Caucasiano (Indiano)";18;"Sim";"Feminino";"Direita";1;"US";2;3;1;3;2;4;2;3;2;5;5;2;5;1;3;3;3;4;5;4;3;2;3;4;3;5;2;3;3;3;4;3;5;2;2;4;5;3;4;3;3;1;3;2;3;3;4;2;4;4;2,1;4,1;3,3;3,5;3,5;1,17756007114048;-1,18682848881848;0,273225385944151;11;21;14;18;18
"14013";"s14013";"Sudeste Asiático (Chinês, Tailandês, Malaio, Filipino, etc.)";24;"Não";"Masculino";"Direita";1;"IN";5;3;4;4;3;4;2;3;4;5;5;1;5;3;5;5;5;3;2;3;5;5;1;5;1;5;1;5;5;5;1;5;3;5;2;5;3;3;1;4;1;3;5;1;5;5;4;2;3;5;2,9;4,1;5;2;3,4;1,18599430232533;-0,773851779730991;2,95255574651176;13;21;25;12;18
"17053";"s17053";"Caucasiano (Europeu)";24;"Sim";"Feminino";"Direita";5;"US";1;4;2;4;3;2;2;4;1;5;5;3;4;5;5;5;5;5;4;5;3;3;4;4;2;4;4;3;5;2;4;4;5;3;3;2;4;1;3;4;4;1;5;1;5;1;5;4;5;5;2;4,2;3,2;3,7;4,8;2,06797391906839;-1,3180760172263;1,40936586665562;10;18;13;19;25
"1648";"s1648";"Sudeste Asiático (Chinês, Tailandês, Malaio, Filipino, etc.)";20;"Não";"Feminino";"Direita";1;"PH";3;3;3;3;4;2;3;2;4;4;3;3;4;2;3;3;3;3;4;4;4;3;3;3;2;4;3;3;3;4;3;3;3;3;4;2;5;3;4;4;3;4;3;3;3;3;4;3;4;4;3,3;3,4;3,4;3,6;3,2;1,41394662982935;-3,67727322213186;2,76781684226534;17;18;17;16;17
"8280";"s8280";"Outro";22;"Sim";"Masculino";"Direita";5;"BM";5;1;5;1;4;1;4;1;5;1;1;5;1;4;4;1;1;1;1;1;3;5;3;5;2;3;2;3;4;5;1;5;5;2;1;2;1;1;1;1;5;1;5;1;5;1;5;5;5;5;4,8;1,4;3,9;2,4;5;3,90855295908272;-0,940026636698659;3,10433177070222;25;9;19;16;25
"19653";"s19653";"Outro";17;"Não";"Masculino";"Direita";2;"PH";3;4;5;3;4;2;3;3;3;3;3;4;5;3;4;4;3;3;4;3;4;3;4;4;2;3;4;2;4;4;4;4;4;5;3;4;4;3;3;3;2;2;5;2;4;3;2;3;4;4;3,3;3,4;3,2;2,9;3,5;0,768588066963415;-1,29090602468983;2,20963262176407;15;17;15;13;18
"18174";"s18174";"Caucasiano (Europeu)";42;"Não";"Feminino";"Direita";1;"US";1;2;1;4;1;2;1;5;1;3;2;3;4;2;1;1;1;1;1;1;3;1;3;5;3;5;4;4;5;5;4;1;5;1;5;1;3;1;4;5;5;1;5;1;5;1;5;4;5;5;1,9;1,9;3,6;4,6;4,9;2,29129476771131;-0,696095784224152;2,085765277214;13;13;16;25;25
"9910";"s9910";"Caucasiano (Europeu)";52;"Sim";"Masculino";"Direita";1;"US";3;3;4;1;3;1;4;3;5;5;4;5;2;3;4;4;3;1;4;2;5;2;1;5;3;5;1;5;4;2;1;5;1;5;1;5;1;1;1;3;5;1;5;1;5;1;5;3;5;5;3,6;2,8;4,1;1,6;4,8;3,23620082302491;-1,91707496226649;0,724805251024425;17;12;19;11;25
"985";"s985";"Outro";19;"Não";"Feminino";"Direita";1;"(nu";3;3;3;3;5;3;3;3;5;3;4;3;5;3;3;5;4;3;3;2;1;4;3;5;3;5;2;5;3;5;1;5;3;5;3;5;5;2;1;2;3;3;5;3;5;2;2;3;3;5;3,4;3,5;3,8;2,2;3,6;1,10656882162386;-3,29213604630092;3,06273749319218;17;16;18;11;17
