"";"id";"raça";"idade";"ing_nat";"gênero";"mão_dom";"fonte";"país";"E1";"E2";"E3";"E4";"E5";"E6";"E7";"E8";"E9";"E10";"N1";"N2";"N3";"N4";"N5";"N6";"N7";"N8";"N9";"N10";"A1";"A2";"A3";"A4";"A5";"A6";"A7";"A8";"A9";"A10";"C1";"C2";"C3";"C4";"C5";"C6";"C7";"C8";"C9";"C10";"O1";"O2";"O3";"O4";"O5";"O6";"O7";"O8";"O9";"O10";"extr";"neur";"amab";"cons";"aber";"fluid";"wellb";"empa";"E";"N";"A";"C";"O"
"10638";"s10638";"Caucasiano (Indiano)";23;"Não";"Masculino";"Direita";1;"IN";3;2;1;2;2;2;2;2;4;1;2;2;4;3;4;4;4;4;4;3;4;2;5;4;3;4;3;3;4;3;2;4;4;4;2;4;2;3;3;3;2;2;2;4;3;4;4;2;3;3;2,1;3,4;3,5;3,1;2,9;1,84388749588227;-2,1560469236432;2,28690208828127;11;16;17;18;17
"11194";"s11194";"Sudeste Asiático (Chinês, Tailandês, Malaio, Filipino, etc.)";27;"Sim";"Feminino";"Direita";1;"SG";5;5;5;5;5;5;5;5;5;5;1;3;2;5;4;4;2;2;2;3;5;5;5;5;5;5;5;5;5;5;5;5;4;5;5;5;2;5;5;4;5;5;5;4;5;5;5;5;5;5;5;2,8;5;4,5;4,9;2,20141157057761;-1,08236172404028;3,16793330291195;25;17;25;23;24
"13663";"s13663";"Caucasiano (Europeu)";30;"Sim";"Feminino";"Esquerda";1;"AU";4;5;4;4;3;4;5;4;4;2;4;3;4;4;4;4;2;2;4;4;5;5;2;5;4;4;4;5;5;2;3;3;4;2;2;4;4;2;1;3;2;5;5;5;4;5;4;2;5;5;3,9;3,5;4,1;2,8;4,2;2,63000302523881;-1,76051444035152;2,6747815242223;19;19;19;14;24
"5896";"s5896";"Caucasiano (Europeu)";18;"Sim";"Masculino";"Direita";1;"US";1;3;2;1;2;3;1;2;3;1;2;3;4;5;2;3;5;5;4;3;4;2;3;3;2;2;2;2;2;2;4;5;5;5;4;4;4;3;4;4;5;5;5;5;5;5;5;5;5;5;1,9;3,6;2,4;4,2;5;2,38213293343192;-2,50268622537171;1,69366244418311;12;17;13;22;25
"14009";"s14009";"Caucasiano (Europeu)";37;"Sim";"Masculino";"Direita";1;"CA";3;4;4;3;3;4;4;1;2;2;4;3;3;3;5;4;4;2;4;3;2;4;5;4;2;5;4;2;3;4;5;5;5;5;1;5;5;3;4;5;5;2;4;2;5;5;5;3;4;3;3;3,5;3,5;4,3;3,8;2,67610762097546;-3,87325666910636;3,06407703518986;13;17;17;23;20
"13209";"s13209";"Nordeste Asiático (Mongol, Tibetano, Japonês Coreano, etc)";27;"Não";"Masculino";"Direita";1;"IN";4;3;4;3;4;4;4;1;2;1;2;2;4;4;4;2;4;4;4;4;4;4;5;4;4;4;4;4;4;4;4;4;4;3;4;5;4;4;3;3;4;3;4;3;4;4;5;3;4;4;3;3,4;4,1;3,8;3,8;2,21738680555251;-1,32495633900618;2,66619442862817;11;18;21;18;20
"1737";"s1737";"Caucasiano (Europeu)";15;"Sim";"Feminino";"Direita";1;"US";2;3;4;4;3;4;3;4;5;2;4;2;4;2;2;3;2;2;4;1;3;4;4;3;3;2;4;3;4;3;2;2;3;5;1;1;2;2;3;3;4;5;5;4;4;5;5;5;2;4;3,4;2,6;3,3;2,4;4,3;2,63507359658686;-1,10829584457773;2,22373564985746;18;11;17;15;21
"10433";"s10433";"Outro";23;"Não";"Feminino";"Ambas";1;"IN";1;2;4;5;5;3;1;1;1;3;5;5;5;3;5;5;5;5;5;3;1;3;5;5;5;5;2;5;4;3;1;5;1;2;4;5;1;3;4;3;1;1;4;1;1;2;3;1;1;3;2,6;4,6;3,8;2,9;1,8;1,76458526116592;-2,81178056193539;3,44691582336544;10;21;17;14;11
"14802";"s14802";"Outro";34;"Não";"Feminino";"Direita";1;"PT";3;3;5;3;4;4;5;4;5;3;3;4;4;4;2;2;2;2;2;3;2;5;5;4;4;3;4;3;4;5;5;4;4;4;3;2;4;3;4;5;5;5;4;5;5;5;4;3;5;5;3,9;2,8;3,9;3,8;4,6;1,74381685582639;-2,14140050204961;2,6827226225157;19;17;20;20;23
"5241";"s5241";"Sudeste Asiático (Chinês, Tailandês, Malaio, Filipino, etc.)";13;"Não";"Feminino";"Direita";1;"US";1;1;2;2;2;3;1;1;1;1;5;5;5;1;1;5;3;3;5;5;3;2;3;2;4;1;2;2;2;1;4;2;2;3;4;3;2;2;1;2;4;4;4;4;4;4;4;4;4;4;1,5;3,8;2,2;2,5;4;1,49523631048834;-1,63682760193889;0,261165908181244;7;17;11;11;20
"16501";"s16501";"Outro";54;"Sim";"Feminino";"Ambas";1;"US";3;5;3;3;3;4;4;4;1;2;3;3;4;3;3;3;3;2;3;3;4;5;3;4;5;5;4;4;5;3;2;3;5;4;3;3;3;4;3;3;3;3;5;3;3;4;4;2;4;3;3,2;3;4,2;3,3;3,4;2,83711396318903;-1,59332861933816;3,35169504679347;16;16;19;19;20
"11855";"s11855";"Sudeste Asiático (Chinês, Tailandês, Malaio, Filipino, etc.)";27;"Não";"Feminino";"Direita";1;"PH";4;4;4;2;4;4;5;2;5;2;3;4;3;3;3;2;2;2;2;1;4;5;5;4;3;4;3;3;5;4;4;3;4;2;3;3;4;3;3;3;3;5;5;5;4;5;4;2;2;5;3,6;2,5;4;3,2;4;1,49874806343574;-0,464792820236269;1,72736737563585;17;14;21;15;21
"16166";"s16166";"Caucasiano (Europeu)";15;"Sim";"Masculino";"Esquerda";1;"US";1;2;1;2;2;4;1;1;2;1;5;4;4;3;1;3;5;3;2;5;5;3;5;5;4;4;3;5;4;4;1;3;4;3;1;2;5;3;3;3;5;5;3;5;4;3;5;5;5;5;1,7;3,5;4,2;2,8;4,5;3,0823139664178;-0,101272290182347;2,07385534553634;10;17;22;16;21
"7482";"s7482";NA;18;"Sim";"Feminino";"Direita";1;"US";1;2;3;1;1;2;2;1;2;2;4;3;4;4;4;5;4;3;5;2;3;2;4;3;3;3;3;3;2;3;4;4;3;4;5;5;5;4;4;3;3;3;5;3;3;5;4;1;4;2;1,7;3,8;2,9;4,1;3,3;0,142914280994433;-2,22238361092686;0,422187190654837;9;17;15;18;21
"12292";"s12292";"Caucasiano (Europeu)";23;"Não";"Feminino";"Direita";5;"FI";3;4;3;4;4;4;3;2;3;4;4;3;4;3;3;3;4;2;4;2;3;4;3;3;3;3;4;4;3;3;3;2;4;3;2;2;4;4;3;3;4;5;4;4;4;4;3;4;3;4;3,4;3,2;3,3;3;3,9;3,52452479127564;-2,049857283358;2,59910146703966;17;15;17;16;18
"13856";"s13856";"Raça Mista";16;"Não";"Masculino";"Direita";1;"BR";1;1;1;2;2;1;1;1;2;1;4;2;5;1;4;4;5;5;4;5;3;3;4;4;3;5;3;5;4;5;4;3;4;2;1;1;2;2;1;4;4;4;4;4;4;4;4;5;5;5;1,3;3,9;3,9;2,4;4,3;2,38001947988708;-1,72751876494307;1,20217382960276;6;17;20;15;21
"18041";"s18041";"Caucasiano (Europeu)";22;"Sim";"Masculino";"Direita";1;"GB";1;2;2;2;2;3;2;4;2;2;3;3;3;3;1;2;4;4;4;3;3;3;2;3;4;2;3;3;4;3;3;2;4;3;3;4;2;4;2;4;5;5;4;5;4;5;4;5;4;4;2,2;3;3;3,1;4,5;2,52460328457575;-1,51062132722738;2,39565676982419;13;13;14;17;22
"13002";"s13002";"Outro";23;"Não";"Feminino";"Direita";1;"ZA";4;5;5;5;4;5;3;5;5;4;2;2;3;4;2;2;2;1;3;1;5;5;5;4;4;5;5;5;4;4;4;3;4;5;3;3;3;4;3;4;3;3;3;4;4;4;5;3;2;5;4,5;2,2;4,6;3,6;3,6;1,15473959885403;-0,932253815813026;3,64858144011857;24;12;24;20;18
"742";"s742";"Caucasiano (Europeu)";40;"Sim";"Feminino";"Direita";1;"(nu";4;5;5;2;5;5;3;4;3;4;3;2;4;4;3;3;3;3;5;3;5;5;3;4;4;5;5;3;4;4;4;4;4;3;2;3;3;4;4;5;4;3;3;2;4;5;4;3;4;4;4;3,3;4,2;3,6;3,6;1,39467705417706;-1,88538496027868;3,42619850808375;21;16;20;20;18
"17733";"s17733";"Outro";22;"Não";"Masculino";"Direita";1;"IN";4;5;5;4;5;5;5;3;5;5;1;1;1;3;1;1;3;3;1;3;5;3;4;4;4;4;5;4;4;4;4;3;5;5;3;5;4;5;5;3;4;5;5;3;5;5;5;3;3;5;4,6;1,8;4,1;4,2;4,3;0,563784922649081;0,143578808305616;2,7824228607023;23;9;20;21;21
"19390";"s19390";"Raça Mista";22;"Não";"Feminino";"Direita";1;"PK";5;5;5;3;5;3;5;5;5;3;3;1;3;3;1;3;5;3;1;3;1;4;5;3;3;5;5;3;5;5;3;3;5;5;3;3;5;5;3;3;3;3;5;5;3;4;5;1;3;5;4,4;2,6;3,9;3,8;3,7;1,61198491844844;-0,0918879944846616;2,42514168464862;21;11;18;21;22
"1881";"s1881";"Caucasiano (Europeu)";15;"Sim";"Masculino";"Direita";1;"GB";5;5;5;5;5;4;5;3;5;4;3;2;3;2;3;2;5;4;5;1;3;3;2;3;4;2;3;2;4;4;2;2;4;2;3;1;1;2;3;2;2;4;4;2;4;5;4;3;4;3;4,6;3;3;2,2;3,5;1,68397421899728;-1,00589207159264;4,26361541313782;21;11;14;12;19
"2312";"s2312";"Caucasiano (Europeu)";37;"Não";"Masculino";"Direita";3;"DK";3;3;4;2;5;5;1;2;3;2;1;1;2;5;2;1;1;1;1;3;4;3;5;5;4;4;4;2;5;5;4;4;4;5;2;5;1;5;2;5;5;5;5;4;5;5;5;4;5;4;3;1,8;4,1;3,7;4,7;2,63492011273844;0,433518958729539;2,03237243316555;15;13;19;23;24
"7916";"s7916";"Caucasiano (Europeu)";20;"Não";"Masculino";"Direita";2;"GB";4;4;5;4;5;4;4;4;4;4;3;3;4;3;2;2;3;3;2;3;5;5;4;5;4;5;5;4;4;4;4;5;4;3;3;2;4;4;3;3;5;4;4;4;4;4;4;5;5;5;4,2;2,8;4,5;3,5;4,4;3,02608123543825;-0,371800147414133;2,40425123449224;20;15;22;19;21
"15216";"s15216";"Caucasiano (Europeu)";31;"Não";"Feminino";"Direita";1;"IT";3;4;4;1;5;5;5;4;2;1;4;3;4;3;3;2;3;3;2;3;3;2;5;5;5;5;4;4;5;5;3;1;5;2;4;4;2;3;3;2;5;5;5;5;5;5;5;5;5;5;3,4;3;4,3;2,9;5;2,45851927076568;-1,79320630223086;1,49095136114021;16;16;19;13;25
"7891";"s7891";"Sudeste Asiático (Chinês, Tailandês, Malaio, Filipino, etc.)";21;"Não";"Feminino";"Direita";1;"MY";4;3;4;3;4;3;4;2;4;3;3;2;4;1;4;3;4;2;2;2;1;5;3;5;5;5;5;5;5;4;3;3;3;3;3;2;4;3;3;2;3;1;4;4;3;4;4;3;5;3;3,4;2,7;4,3;2,9;3,4;-1,46380031040901;-0,779407752372418;2,15326689297489;15;13;18;14;21
"7191";"s7191";"Caucasiano (Europeu)";24;"Não";"Feminino";"Direita";2;"SE";4;4;5;4;4;4;3;4;5;3;4;2;4;3;4;1;5;4;4;3;5;3;5;4;5;4;3;4;5;4;3;5;4;3;3;3;3;3;3;4;3;4;3;4;5;4;4;2;4;3;4;3,4;4,2;3,4;3,6;1,31739144036832;-3,46240976300419;3,45831981921317;20;16;21;19;19
"5424";"s5424";"Outro";23;"Não";"Feminino";"Direita";1;"PK";3;5;3;3;4;5;5;3;4;4;4;1;4;2;2;5;4;3;3;3;2;4;3;4;4;5;4;4;4;3;3;2;4;2;3;1;3;3;3;3;2;2;3;3;4;3;4;4;3;4;3,9;3,1;3,7;2,7;3,2;2,75160284830676;-2,66928993384764;0,99621492820452;21;12;16;14;16
"3445";"s3445";"Outro";21;"Sim";"Feminino";"Direita";1;"US";3;5;5;3;4;5;4;4;4;2;1;3;3;3;2;5;5;4;4;4;1;5;1;3;3;4;4;3;4;5;1;1;2;1;2;1;2;2;2;5;3;5;5;5;4;5;4;3;4;5;3,9;3,4;3,3;1,9;4,3;1,32636702743455;-2,81339157090621;-0,497368476346349;20;15;15;11;23
"14372";"s14372";"Caucasiano (Europeu)";36;"Não";"Feminino";"Direita";1;"IE";1;3;3;2;3;2;1;1;1;2;5;4;5;5;5;5;4;4;4;5;5;3;5;5;4;5;4;5;5;3;3;3;4;2;1;1;3;3;1;3;4;4;4;4;2;3;3;3;5;2;1,9;4,6;4,4;2,4;3,4;1,06187046771044;-2,1293983298277;3,3513837929649;9;24;21;15;19
"3373";"s3373";"Caucasiano (Europeu)";27;"Sim";"Feminino";"Direita";1;"CA";4;5;5;5;4;5;4;5;5;4;4;3;4;4;3;4;3;2;4;3;5;4;5;4;4;5;5;4;4;4;3;3;4;4;3;2;3;4;4;4;5;4;4;3;4;5;4;4;4;4;4,6;3,4;4,4;3,4;4,1;2,69811942821708;-2,706878481152;1,96907700146187;24;17;22;19;20
"18096";"s18096";"Caucasiano (Europeu)";21;"Não";"Feminino";"Direita";1;"IT";3;5;2;3;3;4;4;5;2;2;4;4;4;4;4;4;5;4;4;2;3;4;4;4;4;2;4;3;3;3;4;3;4;2;3;2;4;3;2;4;3;4;4;5;3;5;2;2;4;4;3,3;3,9;3,4;3,1;3,6;1,84311257929266;-1,61693020985457;0,95282584472986;18;18;17;16;20
"5841";"s5841";"Caucasiano (Indiano)";17;"Não";"Feminino";"Direita";1;"IN";3;2;3;3;3;3;3;4;2;2;3;3;3;1;5;3;5;5;3;2;4;4;4;2;3;2;3;3;3;4;2;4;2;1;3;3;3;3;3;3;2;5;3;4;3;3;3;3;3;3;2,8;3,3;3,2;2,7;3,2;1,58473718607629;-0,912960756493069;0,057175446047719;13;14;19;13;16
"11795";"s11795";"Sudeste Asiático (Chinês, Tailandês, Malaio, Filipino, etc.)";21;"Sim";"Feminino";"Direita";1;"SG";1;3;1;1;2;1;1;2;1;1;5;3;5;5;4;5;5;5;5;5;2;2;1;4;2;2;4;4;1;3;2;1;3;2;1;1;4;2;4;4;4;3;5;4;2;3;3;3;5;3;1,4;4,7;2,5;2,4;3,5;-0,249310852277564;-0,457642246612965;1,15113644817526;8;22;12;12;20
"3392";"s3392";"Caucasiano (Indiano)";22;"Não";"Masculino";"Direita";1;"IN";3;4;2;2;4;4;2;2;4;3;3;2;4;3;1;2;3;1;4;1;5;4;2;5;4;3;3;3;4;4;2;1;3;2;2;1;1;2;1;2;3;4;4;4;4;5;4;4;5;4;3;2,4;3,7;1,7;4,1;-0,0164168346405273;-2,45470609577169;2,45754114986049;17;11;18;10;22
"12919";"s12919";"Caucasiano (Europeu)";29;"Sim";"Masculino";"Direita";1;"US";2;2;2;1;5;3;4;2;4;2;4;1;5;4;1;3;4;4;3;4;5;4;5;4;5;2;4;4;1;3;4;5;5;4;1;5;2;2;4;4;5;5;5;5;4;5;4;5;5;4;2,7;3,3;3,7;3,6;4,7;2,10177781196628;-3,18710038553368;2,05177024521257;13;15;21;20;24
"16869";"s16869";"Caucasiano (Europeu)";20;"Sim";"Feminino";"Direita";2;"US";4;4;4;4;4;4;4;4;4;4;4;4;5;2;2;2;2;2;2;2;4;5;4;4;4;4;4;4;4;4;5;4;5;4;4;4;4;5;4;4;4;4;4;4;3;4;4;4;4;4;4;2,7;4,1;4,3;3,9;2,01677040386951;-1,7767978213541;1,59904023763495;20;15;21;22;20
"3670";"s3670";"Caucasiano (Indiano)";16;"Sim";"Feminino";"Esquerda";1;"IN";3;2;4;2;4;2;4;2;4;1;1;2;3;2;2;2;5;5;2;4;4;4;4;5;2;5;2;4;5;4;3;1;5;4;2;1;5;1;1;2;4;4;4;4;4;5;2;3;4;3;2,8;2,8;3,9;2,5;3,7;0,52562106492257;-1,64974514504555;2,59884017085081;11;13;20;13;19
"378";"s378";"Caucasiano (Europeu)";15;"Sim";"Feminino";"Direita";1;"GB";1;2;1;1;2;3;1;1;1;1;5;5;5;5;4;4;3;4;4;5;5;4;4;5;5;4;4;4;4;4;2;2;3;1;1;2;4;3;2;3;5;4;5;4;2;5;2;4;5;4;1,4;4,4;4,3;2,3;4;1,1222252966761;-2,06536617030234;3,31740963665825;8;24;21;12;21
"7229";"s7229";"Caucasiano (Europeu)";33;"Não";"Feminino";"Direita";1;"RS";1;5;3;4;5;5;3;1;2;4;2;2;4;4;3;2;4;3;4;4;5;5;5;5;3;4;5;4;4;3;4;5;3;4;5;5;5;5;5;5;5;5;4;5;4;5;4;4;5;4;3,3;3,2;4,3;4,6;4,5;3,18593688567663;-2,37922715542255;2,78575189867848;17;17;22;22;23
"2933";"s2933";"Caucasiano (Europeu)";38;"Sim";"Feminino";"Direita";2;"US";2;1;4;2;2;4;1;2;2;1;4;3;4;4;3;3;2;2;2;3;5;4;5;4;4;4;4;5;3;4;3;2;2;3;1;2;3;3;2;3;4;4;5;4;4;5;4;4;4;5;2,1;3;4,2;2,4;4,3;2,00555732694092;-0,884412424040718;2,30776218094607;10;17;23;13;22
"16452";"s16452";"Caucasiano (Indiano)";16;"Não";"Feminino";"Direita";5;"US";2;1;4;3;3;4;3;1;4;1;1;5;1;4;3;3;4;2;4;3;3;3;4;4;2;3;3;2;3;3;4;3;4;5;3;2;4;5;5;5;5;4;4;4;4;5;5;5;4;5;2,6;3;3;4;4,5;2,29689365449658;-3,71292254671176;1,91411226772843;11;16;15;22;22
"11042";"s11042";"Oeste da África, Bosquímanos, Etíope";15;"Sim";"Feminino";"Direita";5;"US";3;5;2;3;3;5;2;4;3;1;5;3;5;4;2;5;4;5;4;3;4;2;3;4;1;4;2;3;5;4;3;1;5;2;1;1;3;3;3;3;5;5;4;5;5;5;4;5;5;3;3,1;4;3,2;2,5;4,6;3,18370157548305;-2,29360311698057;0,953438242299432;18;17;16;14;23
"12831";"s12831";"Caucasiano (Europeu)";17;"Sim";"Feminino";"Direita";5;"CA";2;3;3;3;3;4;2;1;1;1;1;3;5;4;3;4;1;2;4;2;5;3;4;5;4;5;5;5;5;4;3;4;4;2;1;3;3;3;2;3;3;3;4;3;4;4;5;3;5;3;2,3;2,9;4,5;2,8;3,7;2,12656027710217;-0,709433776379811;2,32715194336255;10;17;21;16;21
"10651";"s10651";"Caucasiano (Europeu)";38;"Sim";"Masculino";"Direita";1;"GB";2;4;2;1;3;4;2;2;2;1;2;2;3;2;4;1;2;1;2;2;4;4;5;4;4;4;4;4;4;3;2;3;5;4;3;2;4;4;4;4;4;5;5;4;4;5;5;3;4;4;2,3;2,1;4;3,5;4,3;3,34657543363592;-1,24487842584147;3,22955562752606;13;13;20;20;23
"4534";"s4534";"Caucasiano (Europeu)";21;"Sim";"Feminino";"Esquerda";2;"GB";4;5;5;5;5;5;4;2;2;4;3;1;2;2;2;3;2;3;2;1;5;5;3;5;5;5;5;5;4;5;2;1;4;3;4;4;3;3;4;2;4;4;4;4;3;2;4;3;4;2;4,1;2,1;4,7;3;3,4;3,13221476448018;0,559612636400421;3,88939979015686;18;8;23;13;18
"365";"s365";"Caucasiano (Europeu)";24;"Sim";"Feminino";"Direita";2;"US";4;5;4;5;5;5;5;4;4;5;4;4;4;2;2;2;2;1;2;1;5;5;4;5;1;4;5;5;4;4;2;4;4;5;5;4;5;5;5;4;4;2;2;2;4;4;4;4;2;4;4,6;2,4;4,2;4,3;3,2;2,26317117908747;-2,61582660369512;2,00342232736199;23;13;23;22;14
"4708";"s4708";"Raça Mista";22;"Sim";"Feminino";"Direita";1;"US";4;4;5;4;4;2;5;4;4;5;4;4;4;5;1;3;4;4;3;4;5;3;4;4;4;4;2;2;2;3;1;1;4;2;2;1;4;2;4;2;5;4;4;5;3;5;4;3;5;5;4,1;3,6;3,3;2,3;4,3;2,85195793184643;-4,4616254857143;1,12113204169533;19;18;17;11;23
"14832";"s14832";"Caucasiano (Europeu)";22;"Não";"Feminino";"Direita";5;"LT";4;3;3;3;3;2;3;2;4;2;3;3;4;3;3;3;2;3;2;3;3;4;4;3;3;4;4;4;3;3;2;3;3;4;4;3;3;3;4;3;3;2;4;2;2;4;3;2;3;2;2,9;2,9;3,5;3,2;2,7;-0,336674399041446;-1,40989889578281;1,49079776988728;13;16;18;16;16
"16024";"s16024";"Caucasiano (Europeu)";19;"Sim";"Masculino";"Direita";1;"GB";2;3;3;2;4;4;1;2;4;1;1;1;2;3;4;1;2;4;2;4;2;4;2;2;2;2;4;1;5;3;5;2;2;2;1;1;1;1;1;4;4;5;4;5;4;4;5;4;4;5;2,6;2,4;2,7;2;4,4;3,22072891813507;0,191478535519024;0,510720532078625;14;14;12;11;22
"7844";"s7844";"Outro";51;"Sim";"Masculino";"Direita";5;"US";4;3;4;4;5;5;5;4;5;5;4;3;5;3;2;2;4;3;3;3;5;4;4;4;3;5;4;4;5;5;5;5;5;5;5;5;5;5;5;5;4;3;1;4;4;1;5;3;2;4;4,4;3,2;4,3;5;3,1;0,883963814452103;-0,840023041004782;3,28083881195984;22;16;22;25;13
"45";"s45";"Caucasiano (Europeu)";27;"Sim";"Feminino";"Direita";2;"CA";1;3;4;1;3;3;3;1;1;1;4;4;5;3;4;5;4;4;3;4;5;5;5;5;5;5;5;5;5;5;5;2;4;3;2;2;3;4;4;4;4;3;5;2;3;5;5;4;5;2;2,1;4;5;3,3;3,8;2,4257234208225;-1,35733714964006;2,71388676638895;9;20;25;17;22
"18168";"s18168";"Caucasiano (Europeu)";48;"Sim";"Feminino";"Direita";1;"US";3;3;5;3;4;4;3;1;2;4;3;3;3;3;1;2;1;1;2;2;4;5;5;5;5;5;5;5;4;4;4;4;5;3;3;3;3;5;3;5;5;3;4;3;4;4;4;4;4;4;3,2;2,1;4,7;3,8;3,9;1,13527608397151;-3,46186636765094;1,78048192584637;14;12;23;22;19
"1765";"s1765";"Sudeste Asiático (Chinês, Tailandês, Malaio, Filipino, etc.)";38;"Não";"Masculino";"Direita";1;"PH";3;1;4;2;2;3;3;3;3;5;4;3;5;4;3;2;3;4;3;3;1;5;5;4;3;5;3;3;4;4;4;5;4;3;5;5;5;3;5;4;3;3;4;3;3;5;4;3;4;4;2,9;3,4;3,7;4,3;3,6;-0,223739495807419;-2,05311146573165;2,14433057716172;15;18;18;19;20
"2792";"s2792";"Caucasiano (Europeu)";26;"Não";"Masculino";"Direita";3;"DK";3;4;5;3;4;4;2;3;3;3;1;1;2;1;1;2;1;1;1;1;2;4;5;3;4;4;4;3;3;3;5;4;5;5;5;4;5;5;5;5;5;5;4;5;5;5;5;5;5;5;3,4;1,2;3,5;4,8;4,9;1,66130260519802;0,0398171206439567;1,97309214631833;17;6;17;24;24
"4251";"s4251";"Caucasiano (Europeu)";27;"Sim";"Feminino";"Direita";2;"AU";2;1;1;2;3;5;2;1;1;1;1;2;4;2;3;1;2;3;3;1;5;5;4;5;4;2;4;5;4;4;4;2;4;2;5;2;4;5;4;4;5;3;4;3;3;4;5;4;5;4;1,9;2,2;4,2;3,6;4;2,25554199136463;-1,7314262404322;2,09378755115313;9;12;23;17;21
"569";"s569";"Caucasiano (Médio Leste)";19;"Não";"Feminino";"Direita";1;"AE";3;4;4;4;4;3;2;3;4;2;3;4;3;4;5;2;2;2;2;2;2;4;3;5;5;5;4;4;4;4;2;4;3;2;1;3;3;3;3;3;1;2;2;3;3;3;3;1;3;2;3,3;2,9;4;2,7;2,3;-0,367253160038877;-3,00487565491952;3,2043890895531;16;18;17;15;14
"17310";"s17310";"Caucasiano (Europeu)";21;"Não";"Masculino";"Direita";1;"BR";2;1;2;1;2;4;1;5;5;1;5;3;5;1;4;5;5;5;5;5;2;5;5;5;5;1;2;4;5;5;4;1;4;1;1;1;3;1;4;4;5;5;5;5;5;5;5;5;5;5;2,4;4,3;3,9;2,4;5;2,71311949059886;-2,21326992478433;2,81037014411677;16;18;21;11;25
"15855";"s15855";"Caucasiano (Europeu)";25;"Não";"Feminino";"Direita";1;"NL";1;3;2;2;2;2;2;1;2;2;4;3;5;2;2;3;3;2;4;2;4;4;5;4;3;4;3;4;3;4;5;5;5;4;3;4;5;5;4;4;4;3;4;2;4;4;4;2;5;4;1,9;3;3,8;4,4;3,6;1,97228749788839;-1,16863360543148;1,55391120091289;10;14;21;23;19
"13921";"s13921";"Sudeste Asiático (Chinês, Tailandês, Malaio, Filipino, etc.)";25;"Não";"Feminino";"Direita";1;"ID";2;1;2;3;2;1;1;4;5;1;4;2;5;4;5;5;5;5;5;5;3;3;2;4;1;4;1;1;2;2;1;2;2;1;1;2;3;3;1;2;4;2;4;2;4;2;1;4;4;1;2,2;4,5;2,3;1,8;2,8;1,81353302251328;-1,57772840586969;1,20335987080752;12;21;11;10;13
"4269";"s4269";"Sudeste Asiático (Chinês, Tailandês, Malaio, Filipino, etc.)";20;"Não";"Feminino";"Direita";5;"US";1;1;1;1;4;2;1;1;1;1;5;1;5;3;3;5;4;2;5;5;3;1;5;1;2;5;1;2;1;4;5;3;5;2;3;1;5;4;5;4;3;5;5;5;4;5;5;3;5;5;1,4;3,8;2,5;3,7;4,5;2,60979106258064;-2,49105624567523;2,47324931442092;6;17;15;18;25
"19305";"s19305";"Outro";18;"Não";"Feminino";"Direita";1;"AU";4;3;3;4;5;3;5;1;1;1;3;2;4;2;2;2;5;5;2;4;3;4;5;2;2;5;4;5;5;3;2;4;2;5;4;4;1;4;1;3;2;2;3;3;2;4;5;1;2;3;3;3,1;3,8;3;2,7;0,948104735327057;-2,99036311419469;4,46075533873842;9;14;20;18;17
"13321";"s13321";"Caucasiano (Europeu)";16;"Sim";"Feminino";"Direita";1;"NZ";3;3;3;3;3;4;3;2;2;2;4;5;5;5;2;1;3;3;2;4;4;4;3;3;4;1;4;2;4;3;3;2;3;3;2;3;2;3;2;3;4;5;5;4;3;5;5;3;5;5;2,8;3,4;3,2;2,6;4,4;2,46033673171295;-2,69375626057914;3,34178323545355;13;21;16;14;24
